figure_id	panel_id	source_id	record_id	system	variant	dataset	workload	scope	x_name	x_value	x_unit	metric	value	unit	aggregation	protocol_id	correctness_status	plot_eligibility	verdict	value_provenance	protocol_provenance	caveat
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:schema:exit_status	SemL0	schema	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			exit_status	0	code	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/schema-import.stderr#/usr/bin/time -v field=Exit status	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=schema/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:store_size_bytes	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			store_size_bytes	14399256549	bytes	du_-sb_after_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import column=store_size_bytes	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:store_size_gib_derived	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			store_size_gib_derived	13.41035268176347	GiB	derived	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import store_size_bytes / 2^30	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:l0_files	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			l0_files	170	files	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=L0 files	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:import_elapsed_s	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_elapsed_s	193.52	seconds	single_import_wall_clock	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=Elapsed raw=3:13.52; parsed as minutes:seconds	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:import_user_cpu_s	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_user_cpu_s	319.67	seconds	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=User time (seconds)	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:import_system_cpu_s	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_system_cpu_s	49.91	seconds	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=System time (seconds)	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:import_cpu_percent	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_cpu_percent	190	percent	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=Percent of CPU this job got	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:import_max_rss_kb	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_max_rss_kb	2330236	kbytes_time_v	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=Maximum resident set size (kbytes)	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:filesystem_inputs	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			filesystem_inputs	64	time_v_reported_units	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=File system inputs	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:filesystem_outputs	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			filesystem_outputs	28125696	time_v_reported_units	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=File system outputs	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:naive:exit_status	SemL0	naive	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			exit_status	0	code	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/naive-import.stderr#/usr/bin/time -v field=Exit status	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=naive/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:store_size_bytes	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			store_size_bytes	14399256579	bytes	du_-sb_after_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import column=store_size_bytes	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:store_size_gib_derived	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			store_size_gib_derived	13.410352709703147	GiB	derived	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import store_size_bytes / 2^30	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:l0_files	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			l0_files	170	files	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=L0 files	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:import_elapsed_s	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_elapsed_s	198.85	seconds	single_import_wall_clock	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=Elapsed raw=3:18.85; parsed as minutes:seconds	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:import_user_cpu_s	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_user_cpu_s	326.96	seconds	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=User time (seconds)	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:import_system_cpu_s	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_system_cpu_s	59.66	seconds	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=System time (seconds)	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:import_cpu_percent	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_cpu_percent	194	percent	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=Percent of CPU this job got	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:import_max_rss_kb	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			import_max_rss_kb	2439460	kbytes_time_v	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=Maximum resident set size (kbytes)	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:filesystem_inputs	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			filesystem_inputs	96	time_v_reported_units	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=File system inputs	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:filesystem_outputs	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			filesystem_outputs	28125688	time_v_reported_units	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=File system outputs	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:kv-lsm:exit_status	SemL0	kv-lsm	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			exit_status	0	code	single_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/kv-lsm-import.stderr#/usr/bin/time -v field=Exit status	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=kv-lsm/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
fig3-resource-tradeoff	sf10-import-resource	w6_sf10_fig3	SF10:edge-type-only:store_size_bytes	SemL0	edge-type-only	SF10	import_snb_full	single import; /usr/bin/time -v; SNB_SKIP_ADJ_CACHE=1; memgraph_bytes=67108864	semantic_budget			store_size_bytes	14307723623	bytes	du_-sb_after_import	w6_sf10_import_time_v	EXIT_0	IMPORT_RESOURCE_ONLY	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=edge-type-only/import column=store_size_bytes	lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#import_variant; cidr-experiments/data/source-cache/w6-sf10-priority-20260709/manifest.tsv row=edge-type-only/import	Import-side resource evidence only; no read-phase CPU/op, PSS, perf counters, compaction stall, or independent import repeats. Git SHA, binary hash, and run-specific hardware manifest are absent.
