figure_id	panel_id	source_id	record_id	system	variant	dataset	workload	scope	x_name	x_value	x_unit	metric	value	unit	aggregation	protocol_id	correctness_status	plot_eligibility	verdict	value_provenance	protocol_provenance	caveat
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:naive:read_bytes_per_op_mean	SemL0	naive	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	read_bytes_per_op_mean	37660.09777777778	bytes_per_operation	derived_from_reported_means	w6_sf10_core_typed	ANCHOR	DIAGNOSTIC_SECONDARY_READER_OVERREAD	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=read bytes mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:naive:avg_latency_us_mean	SemL0	naive	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	avg_latency_us_mean	4177.3	us_per_operation	mean_across_same_store_repeats	w6_sf10_core_typed	ANCHOR	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=avg us mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:naive:p99_edge_mean_us	SemL0	naive	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	p99_edge_mean_us	7833	us	mean_of_per_edge_type_percentiles	w6_sf10_core_typed	ANCHOR	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:naive:store_size_gib_reported	SemL0	naive	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	store_size_gib_reported	13.4	GiB_reported	single_import	w6_sf10_core_typed	ANCHOR	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=store GiB	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:naive:l0_files	SemL0	naive	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	l0_files	170	files	single_import	w6_sf10_core_typed	ANCHOR	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=L0 files	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:naive:import_max_rss_gib_reported	SemL0	naive	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	import_max_rss_gib_reported	2.22	GiB_reported	single_import_time_v	w6_sf10_core_typed	ANCHOR	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Import RSS row=naive column=max RSS GiB	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:ops_per_repeat	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	ops_per_repeat	9000	operations	protocol_count	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:candidate_l0_per_op_mean	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	candidate_l0_per_op_mean	111.31088888888888	segments_per_operation	derived_from_reported_means	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=candidate L0 mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:read_bytes_per_op_mean	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	read_bytes_per_op_mean	37660.09777777778	bytes_per_operation	derived_from_reported_means	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_SECONDARY_READER_OVERREAD	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=read bytes mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:avg_latency_us_mean	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	avg_latency_us_mean	4111.1	us_per_operation	mean_across_same_store_repeats	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=avg us mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:p99_edge_mean_us	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	p99_edge_mean_us	7833	us	mean_of_per_edge_type_percentiles	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:store_size_gib_reported	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	store_size_gib_reported	13.4	GiB_reported	single_import	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=store GiB	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:l0_files	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	l0_files	170	files	single_import	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=kv-lsm column=L0 files	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:kv-lsm:import_max_rss_gib_reported	SemL0	kv-lsm	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	import_max_rss_gib_reported	2.33	GiB_reported	single_import_time_v	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Import RSS row=kv-lsm column=max RSS GiB	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:semantic:ops_per_repeat	SemL0	semantic	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	ops_per_repeat	9000	operations	protocol_count	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:semantic:candidate_l0_per_op_mean	SemL0	semantic	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	candidate_l0_per_op_mean	17.595333333333333	segments_per_operation	derived_from_reported_means	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=candidate L0 mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:semantic:read_bytes_per_op_mean	SemL0	semantic	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	read_bytes_per_op_mean	8677.638777777778	bytes_per_operation	derived_from_reported_means	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_SECONDARY_READER_OVERREAD	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=read bytes mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:semantic:avg_latency_us_mean	SemL0	semantic	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	avg_latency_us_mean	509.1	us_per_operation	mean_across_same_store_repeats	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=avg us mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:semantic:p99_edge_mean_us	SemL0	semantic	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	p99_edge_mean_us	1170	us	mean_of_per_edge_type_percentiles	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:semantic:store_size_gib_reported	SemL0	semantic	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	store_size_gib_reported	14.6	GiB_reported	single_import	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=store GiB	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
fig6-scalability	w6-two-point-scale-diagnostic	w6_sf10_fig6	SF10:semantic:l0_files	SemL0	semantic	SF10	outgoing_typed_neighbor	9 core edge types; samples_per_type=1000; repeats=3; same-store repeats	ldbc_scale_factor	10	SF	l0_files	737	files	single_import	w6_sf10_core_typed	PASS (9,000)	DIAGNOSTIC_TWO_POINT_ONLY	RERUN	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=semantic column=L0 files	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh#EDGE_TYPES/SAMPLES/REPEATS	Only SF10 and SF100; sample counts differ (1000 vs 5000 per type), run commits/binary hashes are not tied, and no four-point or strict-doubling curve exists.
