figure_id	panel_id	source_id	record_id	system	variant	dataset	workload	scope	x_name	x_value	x_unit	metric	value	unit	aggregation	protocol_id	correctness_status	plot_eligibility	verdict	value_provenance	protocol_provenance	caveat
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF1 (real):naive:write_amplification	SemL0	naive	SF1 (real)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				write_amplification	1.08	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF1 (real)/naive column=write_amp	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF1 (real):semantic:pruning_retention	SemL0	semantic	SF1 (real)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				pruning_retention	1	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF1 (real)/semantic column=pruning_retention	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF1 (real):semantic:exact_surface_after	SemL0	semantic	SF1 (real)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				exact_surface_after	1	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF1 (real)/semantic column=exact_surface after	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF1 (real):semantic:output_segments	SemL0	semantic	SF1 (real)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				output_segments	44	segments	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF1 (real)/semantic column=output segs	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF1 (real):semantic:write_amplification	SemL0	semantic	SF1 (real)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				write_amplification	1.27	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF1 (real)/semantic column=write_amp	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):naive:pruning_retention	SemL0	naive	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				pruning_retention	0	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/naive column=pruning_retention	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):naive:exact_surface_after	SemL0	naive	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				exact_surface_after	0	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/naive column=exact_surface after	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):naive:output_segments	SemL0	naive	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				output_segments	503	segments	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/naive column=output segs	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):naive:output_bytes_reported	SemL0	naive	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				output_bytes_reported	37.2	GB	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/naive column=output_bytes	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):naive:logical_bytes_reported	SemL0	naive	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				logical_bytes_reported	32.4	GB	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/naive column=logical_bytes	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):naive:write_amplification	SemL0	naive	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				write_amplification	1.07	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/naive column=write_amp	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):semantic:pruning_retention	SemL0	semantic	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				pruning_retention	1	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/semantic column=pruning_retention	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):semantic:exact_surface_after	SemL0	semantic	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				exact_surface_after	1	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/semantic column=exact_surface after	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):semantic:output_segments	SemL0	semantic	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				output_segments	528	segments	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/semantic column=output segs	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):semantic:output_bytes_reported	SemL0	semantic	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				output_bytes_reported	43.25	GB	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/semantic column=output_bytes	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):semantic:logical_bytes_reported	SemL0	semantic	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				logical_bytes_reported	32.4	GB	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/semantic column=logical_bytes	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-b-real-retention-cost	c2_layer_b_fig4	C2B:SF30 (real, 1.09B edges):semantic:write_amplification	SemL0	semantic	SF30 (real, 1.09B edges)	open_mode_retention_and_write_cost	real LDBC open-mode; no per-run full read workload				write_amplification	1.24	ratio	single_open_mode_run	c2_real_open_mode	LOSSLESSNESS_COVERED_BY_ENGINE_TESTS_NOT_PER_RUN_DIGEST	PLOT_CANDIDATE_REAL_RETENTION_COST	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B row=SF30 (real, 1.09B edges)/semantic column=write_amp	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer B source note	Real-data retention and write-cost evidence only; no full body-read latency in this layer.
fig4-dynamic-compaction	c2-layer-c-real-metadata-proxy	c2_layer_c_fig4	C2C:SF30 (real metadata replay):naive:query_partitions	SemL0	naive	SF30 (real metadata replay)	metadata_typed_neighbor_partition_replay	40 active typed partitions; metadata candidates only; no body decode				query_partitions	40	partitions	single_metadata_replay	c2_sf30_metadata_proxy	NOT_A_QUERY_DIGEST_RUN	PLOT_CANDIDATE_METADATA_PROXY_ONLY	REUSE	baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer C row=SF30 (real metadata replay)/naive column=query partitions	cidr-experiments/data/source-cache/stage7-sf30-readamp-proxy-summary-20260622-cn.md#方法; baseline/seml0-lifecycle-paper/tables/table-c2-retention.md#Layer C	Metadata-level proxy only. Never label 6.52x as end-to-end latency or full SF30 body-read speedup.
