figure_id	panel_id	source_id	record_id	system	variant	dataset	workload	scope	x_name	x_value	x_unit	metric	value	unit	aggregation	protocol_id	correctness_status	plot_eligibility	verdict	value_provenance	protocol_provenance	caveat
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:avg_latency_us_mean	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				avg_latency_us_mean	749.8	us_per_operation	mean_across_same_store_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=avg us mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:avg_latency_us_std	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				avg_latency_us_std	0.5	us_per_operation	stddev_across_same_store_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=avg us mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:p50_edge_mean_us	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				p50_edge_mean_us	1048	us	mean_of_per_edge_type_percentiles_across_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:p50_edge_mean_std_us	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				p50_edge_mean_std_us	3	us	stddev_of_per_edge_type_percentiles_across_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:p90_edge_mean_us	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				p90_edge_mean_us	1248	us	mean_of_per_edge_type_percentiles_across_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:p90_edge_mean_std_us	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				p90_edge_mean_std_us	5	us	stddev_of_per_edge_type_percentiles_across_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:p99_edge_mean_us	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				p99_edge_mean_us	1407	us	mean_of_per_edge_type_percentiles_across_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:p99_edge_mean_std_us	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				p99_edge_mean_std_us	35	us	stddev_of_per_edge_type_percentiles_across_repeats	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=schema column=p50/p90/p99 edge-mean us	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:correctness_checked	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				correctness_checked	9000	queries	naive_anchor_compare	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Correctness Compares row=schema column=checked	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:correctness_mismatches	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				correctness_mismatches	0	queries	naive_anchor_compare	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Correctness Compares row=schema column=mismatches	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:schema:import_max_rss_gib_reported	SemL0	schema	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				import_max_rss_gib_reported	2.12	GiB_reported	single_import_time_v	w6_sf10_core_typed	PASS (9,000)	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Import RSS row=schema column=max RSS GiB	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:ops_per_repeat	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				ops_per_repeat	9000	operations	protocol_count	w6_sf10_core_typed	ANCHOR	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:store_size_gib_reported	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				store_size_gib_reported	13.4	GiB_reported	single_import	w6_sf10_core_typed	ANCHOR	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=store GiB	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:l0_files	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				l0_files	170	files	single_import	w6_sf10_core_typed	ANCHOR	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=L0 files	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:candidate_l0_total_mean	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				candidate_l0_total_mean	1001798	segments_per_repeat	mean_across_same_store_repeats	w6_sf10_core_typed	ANCHOR	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=candidate L0 mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:candidate_l0_total_std	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				candidate_l0_total_std	0	segments_per_repeat	stddev_across_same_store_repeats	w6_sf10_core_typed	ANCHOR	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=candidate L0 mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:candidate_l0_per_op_mean	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				candidate_l0_per_op_mean	111.31088888888888	segments_per_operation	derived_from_reported_means	w6_sf10_core_typed	ANCHOR	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=candidate L0 mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:candidate_l0_per_op_std	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				candidate_l0_per_op_std	0	segments_per_operation	derived_from_reported_stddev	w6_sf10_core_typed	ANCHOR	PLOT_WITH_CAVEAT	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=candidate L0 mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:read_bytes_total_mean	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				read_bytes_total_mean	338940880	bytes_per_repeat	mean_across_same_store_repeats	w6_sf10_core_typed	ANCHOR	SECONDARY_ONLY_READER_OVERREAD	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=read bytes mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:read_bytes_total_std	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				read_bytes_total_std	190626032	bytes_per_repeat	stddev_across_same_store_repeats	w6_sf10_core_typed	ANCHOR	SECONDARY_ONLY_READER_OVERREAD	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=read bytes mean+/-std	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
fig2-component-ablation	w6-layout-matrix	w6_sf10_fig2	SF10:naive:read_bytes_per_op_mean	SemL0	naive	SF10	outgoing_typed_neighbor	edge_types=1,2,3,7,8,9,10,11,12; samples_per_type=1000; repeats=3; same_store_repeats				read_bytes_per_op_mean	37660.09777777778	bytes_per_operation	derived_from_reported_means	w6_sf10_core_typed	ANCHOR	SECONDARY_ONLY_READER_OVERREAD	FIX	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=read bytes mean+/-std / cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix row=naive column=ops/repeat	cidr-experiments/data/source-cache/w6-sf10-priority-20260709-summary.md#Aggregate Matrix; lsmgraph-rs/baseline/run_w6_sf100_matrix_20260613.sh: EDGE_TYPES/SAMPLES/REPEATS and sample-plan reuse	W6 variants are precomposed layouts rather than one-switch component isolation; repeats reuse one imported store and are not independent process trials. Read-byte metrics retain the reader-overread caveat.
